MODE,DATASET,PREPROC,ALGORITHM,ORDER,ALPHA,PRE,REC,SPE,F1,GEO,IBA,AUC
PCA,x73data,_SMOTE,SGD,NONE,NONE,0.9,0.8620000000000001,0.7779999999999999,0.8539999999999999,0.784,0.644,0.8194871794871794
PCA,x73data,_SMOTE,SVM,NONE,NONE,0.898,0.858,0.902,0.866,0.8780000000000001,0.768,0.8793080693815988
PCA,x74data,_SMOTE,ABC,NONE,NONE,0.988,0.988,0.976,0.988,0.982,0.9620000000000001,0.98015873015873
PCA,x74data,_SMOTE,DTREE,NONE,NONE,0.9840000000000001,0.982,0.9740000000000001,0.9840000000000001,0.978,0.956,0.9773809523809524
PCA,x74data,_SMOTE,GNB,NONE,NONE,0.9740000000000001,0.968,0.996,0.97,0.982,0.958,0.9805555555555554
PCA,x74data,_SMOTE,KNN,NONE,NONE,0.996,0.996,1.0,0.996,0.998,0.9940000000000001,0.997222222222222
PCA,x74data,_SMOTE,LRG,NONE,NONE,0.924,0.912,0.544,0.892,0.6579999999999999,0.474,0.7285714285714286
PCA,x74data,_SMOTE,MLP,NONE,NONE,0.996,0.996,1.0,0.996,0.998,0.9940000000000001,0.997222222222222
PCA,x74data,_SMOTE,QDA,NONE,NONE,0.9840000000000001,0.982,0.998,0.9840000000000001,0.99,0.976,0.9888888888888888
PCA,x74data,_SMOTE,RF,NONE,NONE,0.992,0.992,0.976,0.992,0.9840000000000001,0.968,0.982936507936508
PCA,x74data,_SMOTE,SGD,NONE,NONE,0.94,0.732,0.926,0.736,0.772,0.6519999999999999,0.8273809523809523
PCA,x74data,_SMOTE,SVM,NONE,NONE,0.912,0.898,0.47200000000000003,0.8740000000000001,0.5940000000000001,0.38799999999999996,0.6857142857142857
PCA,x75data,_SMOTE,ABC,NONE,NONE,0.992,0.992,0.976,0.992,0.9840000000000001,0.968,0.982936507936508
PCA,x75data,_SMOTE,DTREE,NONE,NONE,0.982,0.978,0.9740000000000001,0.978,0.976,0.95,0.9746031746031744
PCA,x75data,_SMOTE,GNB,NONE,NONE,0.976,0.972,0.996,0.976,0.9840000000000001,0.964,0.9833333333333332
PCA,x75data,_SMOTE,KNN,NONE,NONE,0.996,0.996,1.0,0.996,0.998,0.9940000000000001,0.997222222222222
PCA,x75data,_SMOTE,LRG,NONE,NONE,0.924,0.91,0.544,0.8959999999999999,0.664,0.474,0.7285714285714285
PCA,x75data,_SMOTE,MLP,NONE,NONE,0.996,0.996,1.0,0.996,0.998,0.9940000000000001,0.997222222222222
PCA,x75data,_SMOTE,QDA,NONE,NONE,0.98,0.976,0.996,0.98,0.986,0.97,0.9861111111111109
PCA,x75data,_SMOTE,RF,NONE,NONE,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PCA,x75data,_SMOTE,SGD,NONE,NONE,0.968,0.9620000000000001,0.8779999999999999,0.96,0.898,0.8420000000000001,0.9202380952380952
PCA,x75data,_SMOTE,SVM,NONE,NONE,0.9159999999999999,0.9,0.496,0.8800000000000001,0.61,0.414,0.7
PCA,x76data,_SMOTE,ABC,NONE,NONE,0.91,0.9059999999999999,0.78,0.9059999999999999,0.836,0.7120000000000001,0.8428736614262929
PCA,x76data,_SMOTE,DTREE,NONE,NONE,0.914,0.9059999999999999,0.78,0.9079999999999999,0.8360000000000001,0.7140000000000001,0.8428736614262929
PCA,x76data,_SMOTE,GNB,NONE,NONE,0.946,0.934,0.912,0.938,0.92,0.8540000000000001,0.922746069719754
PCA,x76data,_SMOTE,KNN,NONE,NONE,0.948,0.936,0.9079999999999999,0.936,0.9200000000000002,0.8540000000000001,0.9218369788106632
PCA,x76data,_SMOTE,LRG,NONE,NONE,0.9200000000000002,0.902,0.8400000000000001,0.9079999999999999,0.8699999999999999,0.76,0.8713118022328548
PCA,x76data,_SMOTE,MLP,NONE,NONE,0.938,0.92,0.892,0.924,0.902,0.82,0.9056345408976988
PCA,x76data,_SMOTE,QDA,NONE,NONE,0.8759999999999999,0.384,0.8860000000000001,0.4,0.508,0.2600000000000001,0.6352756892230577
PCA,x76data,_SMOTE,RF,NONE,NONE,0.96,0.96,0.85,0.956,0.9,0.8220000000000001,0.905710868079289
PCA,x76data,_SMOTE,SGD,NONE,NONE,0.9200000000000002,0.892,0.8720000000000001,0.902,0.8800000000000001,0.78,0.8825085440874915
PCA,x76data,_SMOTE,SVM,NONE,NONE,0.9280000000000002,0.9059999999999999,0.8879999999999999,0.9079999999999999,0.8960000000000001,0.804,0.8968939393939394
PCA,x78data,_SMOTE,ABC,NONE,NONE,0.956,0.948,0.8800000000000001,0.9520000000000001,0.91,0.8420000000000001,0.9144144144144144
PCA,x78data,_SMOTE,DTREE,NONE,NONE,0.956,0.9440000000000001,0.9079999999999999,0.948,0.9239999999999998,0.858,0.9256756756756758
PCA,x78data,_SMOTE,GNB,NONE,NONE,0.966,0.964,0.884,0.964,0.92,0.8539999999999999,0.9225225225225226
PCA,x78data,_SMOTE,KNN,NONE,NONE,0.954,0.9440000000000001,0.8799999999999999,0.948,0.906,0.8340000000000001,0.9117117117117118
PCA,x78data,_SMOTE,LRG,NONE,NONE,0.748,0.8640000000000001,0.136,0.8059999999999999,0.0,0.0,0.5
PCA,x78data,_SMOTE,MLP,NONE,NONE,0.964,0.9600000000000002,0.884,0.9600000000000002,0.918,0.8480000000000001,0.91981981981982
PCA,x78data,_SMOTE,QDA,NONE,NONE,0.97,0.968,0.828,0.968,0.89,0.8039999999999999,0.8972972972972973
PCA,x78data,_SMOTE,RF,NONE,NONE,0.976,0.972,0.884,0.972,0.924,0.8620000000000001,0.927927927927928
PCA,x78data,_SMOTE,SGD,NONE,NONE,0.7380000000000001,0.782,0.742,0.7499999999999999,0.5579999999999999,0.524,0.7612612612612614
PCA,x78data,_SMOTE,SVM,NONE,NONE,0.748,0.8640000000000001,0.136,0.8059999999999999,0.0,0.0,0.5
PCA,x79data,_SMOTE,ABC,NONE,NONE,0.9440000000000001,0.938,0.8019999999999999,0.938,0.866,0.76,0.8700929102344197
PCA,x79data,_SMOTE,DTREE,NONE,NONE,0.93,0.922,0.778,0.924,0.8440000000000001,0.726,0.8502151229273871
PCA,x79data,_SMOTE,GNB,NONE,NONE,0.9,0.294,0.9079999999999999,0.33,0.452,0.196,0.6009744854202401
PCA,x79data,_SMOTE,KNN,NONE,NONE,0.936,0.922,0.8160000000000001,0.924,0.866,0.76,0.8694343196112065
PCA,x79data,_SMOTE,LRG,NONE,NONE,0.928,0.9200000000000002,0.77,0.924,0.8400000000000001,0.716,0.8450929102344198
PCA,x79data,_SMOTE,MLP,NONE,NONE,0.9479999999999998,0.938,0.868,0.9440000000000001,0.902,0.8220000000000001,0.9042742281303604
PCA,x79data,_SMOTE,QDA,NONE,NONE,0.8320000000000001,0.6980000000000001,0.386,0.6960000000000001,0.384,0.15999999999999998,0.5407482847341337
PCA,x79data,_SMOTE,RF,NONE,NONE,0.9479999999999998,0.9479999999999998,0.794,0.9479999999999998,0.866,0.7620000000000001,0.8718864351057747
PCA,x79data,_SMOTE,SGD,NONE,NONE,0.932,0.8759999999999999,0.8560000000000001,0.892,0.858,0.7380000000000001,0.8651600914808462
PCA,x79data,_SMOTE,SVM,NONE,NONE,0.932,0.926,0.7819999999999999,0.9280000000000002,0.8460000000000001,0.7300000000000001,0.8530460263007432
PCA,x7data,_SMOTE,ABC,NONE,NONE,0.962,0.96,0.7759999999999999,0.96,0.8600000000000001,0.7540000000000001,0.8685099469340999
PCA,x7data,_SMOTE,DTREE,NONE,NONE,0.936,0.92,0.71,0.926,0.8,0.6579999999999999,0.8156415830937187
PCA,x7data,_SMOTE,GNB,NONE,NONE,0.902,0.8740000000000001,0.504,0.884,0.6379999999999999,0.43799999999999994,0.6891612315029103
PCA,x7data,_SMOTE,KNN,NONE,NONE,0.972,0.972,0.8379999999999999,0.972,0.8939999999999999,0.8220000000000001,0.9049255441008018
PCA,x7data,_SMOTE,LRG,NONE,NONE,0.912,0.9159999999999999,0.508,0.912,0.6559999999999999,0.46,0.7117469668279683
PCA,x7data,_SMOTE,MLP,NONE,NONE,0.98,0.978,0.9399999999999998,0.978,0.956,0.924,0.9584192439862542
PCA,x7data,_SMOTE,QDA,NONE,NONE,0.8400000000000001,0.9200000000000002,0.08,0.8720000000000001,0.0,0.0,0.5
PCA,x7data,_SMOTE,RF,NONE,NONE,0.968,0.964,0.8160000000000001,0.966,0.882,0.7959999999999999,0.8907216494845359
PCA,x7data,_SMOTE,SGD,NONE,NONE,0.97,0.966,0.6940000000000001,0.9600000000000002,0.79,0.674,0.8312714776632302
PCA,x7data,_SMOTE,SVM,NONE,NONE,0.926,0.93,0.32799999999999996,0.9159999999999999,0.5079999999999999,0.28,0.6302405498281787
PCA,x80data,_SMOTE,ABC,NONE,NONE,0.924,0.912,0.7380000000000001,0.918,0.8139999999999998,0.6779999999999999,0.8239734582357533
PCA,x80data,_SMOTE,DTREE,NONE,NONE,0.912,0.8960000000000001,0.6839999999999999,0.9,0.7699999999999999,0.616,0.7904020296643248
PCA,x80data,_SMOTE,GNB,NONE,NONE,0.938,0.884,0.936,0.8960000000000001,0.904,0.8140000000000001,0.9083411397345824
PCA,x80data,_SMOTE,KNN,NONE,NONE,0.932,0.9079999999999999,0.8379999999999999,0.914,0.866,0.76,0.8711163153786105
PCA,x80data,_SMOTE,LRG,NONE,NONE,0.93,0.8959999999999999,0.836,0.904,0.8620000000000001,0.748,0.8644223263075723
PCA,x80data,_SMOTE,MLP,NONE,NONE,0.9420000000000001,0.918,0.8640000000000001,0.926,0.8879999999999999,0.7959999999999999,0.8903473848555816
PCA,x80data,_SMOTE,QDA,NONE,NONE,0.926,0.858,0.858,0.8759999999999999,0.8539999999999999,0.73,0.8554293520686963
PCA,x80data,_SMOTE,RF,NONE,NONE,0.912,0.9079999999999999,0.6359999999999999,0.9059999999999999,0.75,0.5820000000000001,0.7701366120218579
PCA,x80data,_SMOTE,SGD,NONE,NONE,0.93,0.8300000000000001,0.906,0.858,0.8619999999999999,0.7340000000000001,0.8675800156128025
PCA,x80data,_SMOTE,SVM,NONE,NONE,0.926,0.8220000000000001,0.928,0.852,0.8719999999999999,0.7539999999999999,0.8750897736143639
PCA,x81data,_SMOTE,ABC,NONE,NONE,0.964,0.96,0.918,0.9620000000000001,0.938,0.882,0.9381321793889932
PCA,x81data,_SMOTE,DTREE,NONE,NONE,0.96,0.956,0.884,0.958,0.918,0.8480000000000001,0.9199685281077348
PCA,x81data,_SMOTE,GNB,NONE,NONE,0.9420000000000001,0.934,0.8079999999999999,0.9360000000000002,0.866,0.76,0.8713013552819273
PCA,x81data,_SMOTE,KNN,NONE,NONE,0.968,0.966,0.914,0.968,0.9399999999999998,0.8880000000000001,0.9411460098857671
PCA,x81data,_SMOTE,LRG,NONE,NONE,0.948,0.938,0.8539999999999999,0.9420000000000002,0.892,0.8039999999999999,0.8956060621580934
PCA,x81data,_SMOTE,MLP,NONE,NONE,0.97,0.968,0.93,0.97,0.95,0.904,0.9492768336320536
PCA,x81data,_SMOTE,QDA,NONE,NONE,0.946,0.934,0.852,0.938,0.89,0.7979999999999999,0.8932730865916948
PCA,x81data,_SMOTE,RF,NONE,NONE,0.9740000000000001,0.9740000000000001,0.918,0.9740000000000001,0.9420000000000001,0.8960000000000001,0.9442776389828024
PCA,x81data,_SMOTE,SGD,NONE,NONE,0.948,0.938,0.85,0.9420000000000002,0.8940000000000001,0.8019999999999999,0.8943060031322588
PCA,x81data,_SMOTE,SVM,NONE,NONE,0.946,0.94,0.8320000000000001,0.9420000000000002,0.884,0.7879999999999999,0.8858303592795685
PCA,appendicitis,_Borderline1,ABC,NONE,NONE,0.7659999999999999,0.706,0.4880000000000001,0.72,0.504,0.33,0.5982352941176471
PCA,appendicitis,_Borderline1,DTREE,NONE,NONE,0.748,0.6980000000000001,0.4980000000000001,0.7100000000000001,0.504,0.32399999999999995,0.5973529411764706
PCA,appendicitis,_Borderline1,GNB,NONE,NONE,0.7979999999999999,0.764,0.5820000000000001,0.772,0.632,0.4360000000000001,0.6717647058823528
PCA,appendicitis,_Borderline1,KNN,NONE,NONE,0.792,0.772,0.4960000000000001,0.772,0.5760000000000001,0.366,0.6344117647058823
PCA,appendicitis,_Borderline1,LRG,NONE,NONE,0.8480000000000001,0.85,0.522,0.8340000000000001,0.624,0.4119999999999999,0.6864705882352942
PCA,appendicitis,_Borderline1,MLP,NONE,NONE,0.8640000000000001,0.8200000000000001,0.6980000000000001,0.8220000000000001,0.73,0.5599999999999999,0.7594117647058822
PCA,appendicitis,_Borderline1,QDA,NONE,NONE,0.8220000000000001,0.8,0.654,0.8059999999999998,0.7040000000000001,0.516,0.7285294117647059
PCA,appendicitis,_Borderline1,RF,NONE,NONE,0.7859999999999999,0.782,0.498,0.78,0.584,0.376,0.6402941176470588
PCA,appendicitis,_Borderline1,SGD,NONE,NONE,0.7860000000000001,0.6500000000000001,0.618,0.626,0.47200000000000003,0.31399999999999995,0.6344117647058823
PCA,appendicitis,_Borderline1,SVM,NONE,NONE,0.7380000000000001,0.8019999999999999,0.264,0.7399999999999999,0.19,0.094,0.533235294117647
PCA,autoUniv-au1-1000,_Borderline1,ABC,NONE,NONE,0.6719999999999999,0.6920000000000001,0.45,0.6779999999999999,0.508,0.266,0.5704053958297938
PCA,autoUniv-au1-1000,_Borderline1,DTREE,NONE,NONE,0.718,0.7040000000000001,0.5720000000000001,0.7120000000000001,0.6180000000000001,0.392,0.6370538688343663
PCA,autoUniv-au1-1000,_Borderline1,GNB,NONE,NONE,0.7,0.67,0.5680000000000001,0.6799999999999999,0.608,0.374,0.6178971874787114
PCA,autoUniv-au1-1000,_Borderline1,KNN,NONE,NONE,0.688,0.612,0.584,0.636,0.596,0.358,0.5983194049222474
PCA,autoUniv-au1-1000,_Borderline1,LRG,NONE,NONE,0.706,0.708,0.524,0.71,0.5860000000000001,0.35,0.6172519348891241
PCA,autoUniv-au1-1000,_Borderline1,MLP,NONE,NONE,0.7040000000000001,0.7060000000000001,0.524,0.7040000000000001,0.584,0.35,0.6151509225828214
PCA,autoUniv-au1-1000,_Borderline1,QDA,NONE,NONE,0.6780000000000002,0.67,0.4980000000000001,0.6699999999999999,0.5539999999999999,0.312,0.5832127079857045
PCA,autoUniv-au1-1000,_Borderline1,RF,NONE,NONE,0.726,0.752,0.47,0.728,0.534,0.29400000000000004,0.6109805385269262
PCA,autoUniv-au1-1000,_Borderline1,SGD,NONE,NONE,0.632,0.638,0.45799999999999996,0.608,0.34400000000000003,0.196,0.5481679803037877
PCA,autoUniv-au1-1000,_Borderline1,SVM,NONE,NONE,0.664,0.722,0.33799999999999997,0.6679999999999999,0.33399999999999996,0.126,0.5318814927776633
PCA,climate-simulation-craches,_Borderline1,ABC,NONE,NONE,0.884,0.868,0.434,0.8759999999999999,0.5720000000000001,0.368,0.6520181405895691
PCA,climate-simulation-craches,_Borderline1,DTREE,NONE,NONE,0.868,0.836,0.35,0.852,0.506,0.28,0.5934322820037107
PCA,climate-simulation-craches,_Borderline1,GNB,NONE,NONE,0.922,0.614,0.9239999999999998,0.6920000000000001,0.742,0.5379999999999999,0.7672438672438673
PCA,climate-simulation-craches,_Borderline1,KNN,NONE,NONE,0.86,0.71,0.4,0.7659999999999999,0.5,0.27,0.5537724180581323
PCA,climate-simulation-craches,_Borderline1,LRG,NONE,NONE,0.858,0.768,0.326,0.8079999999999999,0.4699999999999999,0.23800000000000002,0.5469057926200783
PCA,climate-simulation-craches,_Borderline1,MLP,NONE,NONE,0.904,0.8099999999999999,0.6679999999999999,0.8440000000000001,0.73,0.546,0.7407441764584621
PCA,climate-simulation-craches,_Borderline1,QDA,NONE,NONE,0.89,0.8539999999999999,0.496,0.866,0.622,0.416,0.6752690166975881
PCA,climate-simulation-craches,_Borderline1,RF,NONE,NONE,0.8800000000000001,0.8959999999999999,0.302,0.884,0.418,0.24,0.5977262420119563
PCA,climate-simulation-craches,_Borderline1,SGD,NONE,NONE,0.8779999999999999,0.624,0.542,0.662,0.348,0.19399999999999998,0.5832096474953617
PCA,climate-simulation-craches,_Borderline1,SVM,NONE,NONE,0.836,0.918,0.08199999999999999,0.8759999999999999,0.0,0.0,0.5
PCA,colon32,_Borderline1,ABC,NONE,NONE,0.8720000000000001,0.858,0.8480000000000001,0.858,0.8460000000000001,0.728,0.8525
PCA,colon32,_Borderline1,DTREE,NONE,NONE,0.8119999999999999,0.7939999999999999,0.7340000000000001,0.772,0.7140000000000001,0.5519999999999999,0.7625
PCA,colon32,_Borderline1,GNB,NONE,NONE,0.9059999999999999,0.8879999999999999,0.9079999999999999,0.89,0.8939999999999999,0.8019999999999999,0.8975
PCA,colon32,_Borderline1,KNN,NONE,NONE,0.8620000000000001,0.8400000000000001,0.8400000000000001,0.8399999999999999,0.8320000000000001,0.6960000000000001,0.8400000000000001
PCA,colon32,_Borderline1,LRG,NONE,NONE,0.914,0.9059999999999999,0.9159999999999999,0.9059999999999999,0.9079999999999999,0.828,0.91
PCA,colon32,_Borderline1,MLP,NONE,NONE,0.904,0.892,0.89,0.89,0.884,0.79,0.89
PCA,colon32,_Borderline1,QDA,NONE,NONE,0.416,0.65,0.35000000000000003,0.506,0.0,0.0,0.5
PCA,colon32,_Borderline1,RF,NONE,NONE,0.91,0.89,0.89,0.89,0.882,0.79,0.89
PCA,colon32,_Borderline1,SGD,NONE,NONE,0.8640000000000001,0.836,0.858,0.8399999999999999,0.8420000000000002,0.708,0.8474999999999999
PCA,colon32,_Borderline1,SVM,NONE,NONE,0.8059999999999999,0.8420000000000001,0.738,0.8099999999999999,0.682,0.594,0.79
PCA,fertility-diagnosis,_Borderline1,ABC,NONE,NONE,0.8019999999999999,0.8300000000000001,0.2540000000000001,0.8160000000000001,0.244,0.156,0.5434640522875818
PCA,fertility-diagnosis,_Borderline1,DTREE,NONE,NONE,0.778,0.78,0.192,0.778,0.13,0.086,0.4875816993464052
PCA,fertility-diagnosis,_Borderline1,GNB,NONE,NONE,0.8020000000000002,0.7700000000000001,0.304,0.7839999999999999,0.278,0.196,0.5369281045751634
PCA,fertility-diagnosis,_Borderline1,KNN,NONE,NONE,0.7859999999999999,0.73,0.24200000000000005,0.7559999999999999,0.226,0.13199999999999998,0.4872549019607842
PCA,fertility-diagnosis,_Borderline1,LRG,NONE,NONE,0.8240000000000001,0.7340000000000001,0.42,0.768,0.488,0.31,0.5764705882352941
PCA,fertility-diagnosis,_Borderline1,MLP,NONE,NONE,0.804,0.7559999999999999,0.278,0.7719999999999999,0.258,0.172,0.5163398692810457
PCA,fertility-diagnosis,_Borderline1,QDA,NONE,NONE,0.774,0.86,0.116,0.818,0.0,0.0,0.4888888888888889
PCA,fertility-diagnosis,_Borderline1,RF,NONE,NONE,0.8240000000000001,0.858,0.2620000000000001,0.8340000000000001,0.25,0.162,0.5604575163398693
PCA,fertility-diagnosis,_Borderline1,SGD,NONE,NONE,0.7699999999999999,0.7040000000000001,0.24000000000000005,0.7180000000000001,0.18600000000000003,0.092,0.4712418300653594
PCA,fertility-diagnosis,_Borderline1,SVM,NONE,NONE,0.7659999999999999,0.742,0.188,0.746,0.11800000000000001,0.07200000000000001,0.4650326797385621
PCA,habermans-survival,_Borderline1,ABC,NONE,NONE,0.664,0.644,0.502,0.6519999999999999,0.544,0.308,0.5728839869281046
PCA,habermans-survival,_Borderline1,DTREE,NONE,NONE,0.628,0.596,0.45399999999999996,0.6060000000000001,0.498,0.252,0.5238071895424837
PCA,habermans-survival,_Borderline1,GNB,NONE,NONE,0.72,0.7440000000000001,0.482,0.718,0.522,0.302,0.6135784313725491
PCA,habermans-survival,_Borderline1,KNN,NONE,NONE,0.6920000000000001,0.638,0.588,0.6539999999999999,0.6100000000000001,0.376,0.6120098039215687
PCA,habermans-survival,_Borderline1,LRG,NONE,NONE,0.7020000000000001,0.748,0.378,0.6920000000000001,0.36,0.172,0.5638071895424837
PCA,habermans-survival,_Borderline1,MLP,NONE,NONE,0.63,0.7360000000000001,0.34,0.6639999999999999,0.256,0.11600000000000002,0.5384395424836601
PCA,habermans-survival,_Borderline1,QDA,NONE,NONE,0.732,0.748,0.514,0.7320000000000001,0.568,0.342,0.6315441176470589
PCA,habermans-survival,_Borderline1,RF,NONE,NONE,0.636,0.6060000000000001,0.462,0.6180000000000001,0.5119999999999999,0.266,0.5341339869281045
PCA,habermans-survival,_Borderline1,SGD,NONE,NONE,0.38,0.5379999999999999,0.4859999999999999,0.4280000000000001,0.096,0.046,0.5116666666666667
PCA,habermans-survival,_Borderline1,SVM,NONE,NONE,0.6599999999999999,0.7340000000000001,0.29600000000000004,0.644,0.168,0.05,0.515375816993464
PCA,indian-liver-patient,_Borderline1,ABC,NONE,NONE,0.6859999999999999,0.6579999999999999,0.584,0.6659999999999999,0.61,0.37799999999999995,0.6203762337355533
PCA,indian-liver-patient,_Borderline1,DTREE,NONE,NONE,0.7140000000000001,0.6900000000000001,0.626,0.6980000000000001,0.65,0.43,0.6586277884647835
PCA,indian-liver-patient,_Borderline1,GNB,NONE,NONE,0.7559999999999999,0.5740000000000001,0.76,0.5840000000000001,0.632,0.392,0.6662000944956296
PCA,indian-liver-patient,_Borderline1,KNN,NONE,NONE,0.63,0.58,0.522,0.598,0.5439999999999999,0.30200000000000005,0.5510782626303533
PCA,indian-liver-patient,_Borderline1,LRG,NONE,NONE,0.6459999999999999,0.6659999999999999,0.4480000000000001,0.6519999999999999,0.49200000000000005,0.252,0.5560466464789641
PCA,indian-liver-patient,_Borderline1,MLP,NONE,NONE,0.6980000000000001,0.6679999999999999,0.604,0.674,0.628,0.39799999999999996,0.6357523294093103
PCA,indian-liver-patient,_Borderline1,QDA,NONE,NONE,0.75,0.514,0.75,0.508,0.564,0.3140000000000001,0.631933540119224
PCA,indian-liver-patient,_Borderline1,RF,NONE,NONE,0.6679999999999999,0.6659999999999999,0.5279999999999999,0.6659999999999999,0.5700000000000001,0.33399999999999996,0.5957236125556467
PCA,indian-liver-patient,_Borderline1,SGD,NONE,NONE,0.586,0.6599999999999999,0.392,0.5700000000000001,0.166,0.06999999999999999,0.526047505530142
PCA,indian-liver-patient,_Borderline1,SVM,NONE,NONE,0.508,0.7159999999999999,0.28400000000000003,0.596,0.0,0.0,0.5
PCA,ionosphere,_Borderline1,ABC,NONE,NONE,0.922,0.918,0.9,0.918,0.9059999999999999,0.826,0.9093504273504271
PCA,ionosphere,_Borderline1,DTREE,NONE,NONE,0.8700000000000001,0.86,0.8560000000000001,0.8620000000000001,0.858,0.7380000000000001,0.8595726495726496
PCA,ionosphere,_Borderline1,GNB,NONE,NONE,0.8420000000000001,0.8220000000000001,0.8440000000000001,0.8220000000000001,0.8320000000000001,0.688,0.8321709401709402
PCA,ionosphere,_Borderline1,KNN,NONE,NONE,0.904,0.898,0.8340000000000001,0.8939999999999999,0.858,0.742,0.8661196581196581
PCA,ionosphere,_Borderline1,LRG,NONE,NONE,0.93,0.922,0.8700000000000001,0.918,0.8899999999999999,0.7959999999999999,0.8960341880341881
PCA,ionosphere,_Borderline1,MLP,NONE,NONE,0.936,0.932,0.902,0.932,0.918,0.8460000000000001,0.9192820512820514
PCA,ionosphere,_Borderline1,QDA,NONE,NONE,0.9059999999999999,0.8719999999999999,0.92,0.8740000000000001,0.892,0.792,0.8967521367521367
PCA,ionosphere,_Borderline1,RF,NONE,NONE,0.934,0.93,0.9159999999999999,0.93,0.924,0.8540000000000001,0.92417094017094
PCA,ionosphere,_Borderline1,SGD,NONE,NONE,0.8739999999999999,0.8280000000000001,0.8240000000000001,0.82,0.8,0.6659999999999999,0.8256410256410256
PCA,ionosphere,_Borderline1,SVM,NONE,NONE,0.902,0.8879999999999999,0.8079999999999999,0.882,0.8320000000000001,0.706,0.8486324786324788
PCA,lsvt-voice-rehabilitation,_Borderline1,ABC,NONE,NONE,0.65,0.6340000000000001,0.562,0.626,0.556,0.324,0.5976307189542484
PCA,lsvt-voice-rehabilitation,_Borderline1,DTREE,NONE,NONE,0.6639999999999999,0.6659999999999999,0.5579999999999999,0.6559999999999999,0.578,0.344,0.6131535947712419
PCA,lsvt-voice-rehabilitation,_Borderline1,GNB,NONE,NONE,0.7040000000000001,0.462,0.7060000000000001,0.398,0.42200000000000004,0.20199999999999999,0.5840277777777778
PCA,lsvt-voice-rehabilitation,_Borderline1,KNN,NONE,NONE,0.6599999999999999,0.6140000000000001,0.604,0.6119999999999999,0.5820000000000001,0.35,0.6091911764705882
PCA,lsvt-voice-rehabilitation,_Borderline1,LRG,NONE,NONE,0.4440000000000001,0.6659999999999999,0.33399999999999996,0.534,0.0,0.0,0.5
PCA,lsvt-voice-rehabilitation,_Borderline1,MLP,NONE,NONE,0.4440000000000001,0.6659999999999999,0.33399999999999996,0.534,0.0,0.0,0.5
PCA,lsvt-voice-rehabilitation,_Borderline1,QDA,NONE,NONE,0.4440000000000001,0.6659999999999999,0.33399999999999996,0.534,0.0,0.0,0.5
PCA,lsvt-voice-rehabilitation,_Borderline1,RF,NONE,NONE,0.716,0.71,0.634,0.71,0.6579999999999999,0.4480000000000001,0.6715277777777778
PCA,lsvt-voice-rehabilitation,_Borderline1,SGD,NONE,NONE,0.37200000000000005,0.5940000000000001,0.406,0.4560000000000001,0.0,0.0,0.5
PCA,lsvt-voice-rehabilitation,_Borderline1,SVM,NONE,NONE,0.4440000000000001,0.6659999999999999,0.33399999999999996,0.534,0.0,0.0,0.5
PCA,ozone-eighthr,_Borderline1,ABC,NONE,NONE,0.932,0.912,0.5980000000000001,0.92,0.7340000000000001,0.556,0.7542217410615146
PCA,ozone-eighthr,_Borderline1,DTREE,NONE,NONE,0.91,0.8759999999999999,0.42200000000000004,0.89,0.5940000000000001,0.368,0.648675605152121
PCA,ozone-eighthr,_Borderline1,GNB,NONE,NONE,0.928,0.728,0.774,0.7959999999999999,0.748,0.5579999999999999,0.748915056628914
PCA,ozone-eighthr,_Borderline1,KNN,NONE,NONE,0.9159999999999999,0.86,0.5519999999999999,0.8859999999999999,0.6839999999999999,0.482,0.7064440095491895
PCA,ozone-eighthr,_Borderline1,LRG,NONE,NONE,0.8800000000000001,0.9399999999999998,0.06,0.91,0.0,0.0,0.5
PCA,ozone-eighthr,_Borderline1,MLP,NONE,NONE,0.936,0.86,0.74,0.8880000000000001,0.7939999999999999,0.6439999999999999,0.8005483844103931
PCA,ozone-eighthr,_Borderline1,QDA,NONE,NONE,0.8939999999999999,0.9200000000000002,0.12,0.904,0.24,0.06600000000000003,0.5211411836553409
PCA,ozone-eighthr,_Borderline1,RF,NONE,NONE,0.938,0.94,0.45799999999999996,0.938,0.642,0.434,0.7000731734399289
PCA,ozone-eighthr,_Borderline1,SGD,NONE,NONE,0.8800000000000001,0.9399999999999998,0.06,0.91,0.0,0.0,0.5
PCA,ozone-eighthr,_Borderline1,SVM,NONE,NONE,0.8800000000000001,0.9399999999999998,0.06,0.91,0.0,0.0,0.5
PCA,ozone-onehr,_Borderline1,ABC,NONE,NONE,0.9620000000000001,0.95,0.4440000000000001,0.9559999999999998,0.632,0.434,0.6972323327985526
